Stock Number,Stock Name
222264,PG Electroplast Ltd
200019,Transformers & Rectifiers India Ltd
241159,Neogen Chemicals Ltd
106943,J.B. Chemicals & Pharmaceuticals Limited
208690,Moil Limtied
223666,DEE Development Engineers Ltd
235668,eMUDHRA LTD
317079,Laxmi Dental Ltd
113262,Steel Strips Wheels Ltd
211969,SHEELA FOAM LIMITED
117421,Butterfly Gandhimathi Appliances Ltd
216564,Prince Pipes & Fittings Limited
274083,Landmark Cars Ltd
235668,eMudhra Ltd.
313495,Unicommerce Esolutions Ltd.
217667,SIP Technologies  Ltd.
217817,Indbazaar.Com Ltd.
225210,Netflix Inc.
208766,EQ - MULTI COMMODITY EXCHANGE OF IN
132210,EQ - CITY UNION BANK
220869,EQ - TECHNO ELECTRIC & ENGINEERING
241214,EQ - PARADEEP PHOSPHATES LTD
229238,EQ - AFFLE INDIA LTD
104067,EQ - ZENSAR TECHNOLOGIES LTD.
301578,EQ - JUBILANT INGREVIA LTD.
274038,EQ - INDIA SHELTER FINANCE CORPORATION LTD
223658,EQ - TD POWER SYSTEMS LTD.
208433,EQ - INOX INDIA LTD
215690,EQ - GRAVITA INDIA LTD.
232793,EQ - AMI ORGANICS LTD
117168,EQ - SUBROS LTD.
200020,EQ - BRIGADE ENTERPRISES LTD.
200017,EQ - ECLERX SERVICES LTD.
221645,EQ - KRISHNA INSTITUTE OF MEDI SCIE
237191,EQ - V-MART RETAIL LTD
217842,EQ - GODREJ AGROVET LTD
313296,EQ - AWFIS SPACE SOLUTIONS LTD
105355,EQ - NESCO LTD.
307329,EQ - BLUE JET HEALTHCARE LTD
119552,EQ - HERITAGE FOODS LTD.
113375,EQ - CARBORANDUM UNIVERSAL LTD.
288451,EQ -FINE ORGANIC IND LTD
284184,EQ - PSP PROJECTS LTD
302427,EQ - VIJAYA DIAGNOSTIC CENTRE LTD
305799,EQ - KFIN TECHNOLOGIES LTD
120111,EQ - RATNAMANI METALS & TUBES LTD.
113519,EQ- PITTI ENGINEERING LIMITED
132443,EQ - CERA SANITARYWARE LTD.
210039,EQ - CONCORD BIOTECH LTD
287237,EQ - UJJIVAN SMALL FINANCE BANK LTD
123398,EQ - JOHNSON CONTROLS - HITACHI AIR
132809,EQ - FIRSTSOURCE SOLUTIONS LTD.
132732,EQ - KEWAL KIRAN CLOTHING LTD
132497,EQ - RADICO KHAITAN LTD.
232353,EQ - RHI MAGNESITA INDIA LTD
273033,EQ - EQUITAS SMALL FINANCE BANK LTD
112573,EQ - AVANTI FEEDS LTD
273198,EQ - ROUTE MOBILE LTD.
218929,EQ - SAI SILKS (KALAMANDIR) LTD
131179,EQ - ARMAN FINANCIAL SERVICES LTD
123025,EQ - SAFARI INDUSTRIES (I) LTD.
209147,EQ - SAI LIFE SCIENCES LTD
132714,EQ - KEC INTERNATIONAL LTD.
317079,EQ - LAXMI DENTAL LIMITED
200025,EQ - ISGEC HEAVY ENGINEERING LTD
286335,AU SMALL FINANCE BANK LTD
207872,BHARTI HEXACOM LTD
132539,UNO MINDA LTD
237831,JSW INFRASTRUCTURE LTD
220018,OBEROI REALTY LTD
200515,ZF COMMERCIAL VEHICLE CONTROL SYSTEMS INDIA LTD
220350,L&T FINANCE LTD
100233,KAJARIA CERAMICS LTD
132504,NAVIN FLUORINE INTERNATIONAL LTD
100477,ASHOK LEYLAND LTD
221194,TEAMLEASE SERVICES LTD
132889,K.P.R. MILL LTD
132827,PAGE INDUSTRIES LTD
235355,GLAND PHARMA LTD
200020,BRIGADE ENTERPRISES LTD
132784,SOBHA LTD
123395,3M INDIA LTD
123457,LINDE INDIA LTD
218067,MAHINDRA LOGISTICS LTD
100472,SKF INDIA LTD
267615,AAVAS FINANCIERS LTD
132626,Pondy Oxides & Chemicals Ltd
207945,Star Cement Limited
109631,HEG Limited
132488,Divi''s Laboratories Limited
319271,Thangamayil Jewellery Limited
284650,PRICOL LTD
237191,V-MART RETAIL LTD
215690,GRAVITA INDIA LTD
232793,AMI ORGANICS LTD
292711,FLAIR WRITING INDUSTRIES LTD
218771,SHRIRAM PISTONS & RINGS LTD
229617,TRANSRAIL LIGHTING LTD
214437,VARROC ENGINEERING LTD
282626,H.G. INFRA ENGINEERING LTD
228465,BARBEQUE NATION HOSPITALITY LTD
200046,KNR CONSTRUCTIONS LTD
132808,PEARL GLOBAL INDUSTRIES LTD
317079,LAXMI DENTAL LTD
314700,P N GADGIL JEWELLERS LTD
288401,Orient Electric Ltd
221645,Krishna Inst of Medical Sciences Ltd.
301578,Jubilant Ingrevia Ltd.
105283,Kirloskar Pneumatic Co.Ltd.
301912,Clean Science and Technology Ltd.
302427,Vijaya Diagnostic Centre Ltd.
307061,Avalon Technologies Ltd.
275316,Cartrade Tech Ltd.
210859,Tejas Networks Ltd.
132762,Action Construction Equipment Ltd.
232353,RHI Magnesita India Ltd.
218761,Mold-Tek Packaging Ltd.
122205,Praj Industries Ltd.
132443,Cera Sanitaryware Ltd.
100730,NOCIL Ltd.
209979,Aditya Birla Sun Life AMC Ltd
132178,Engineers India Ltd
208690,MOIL Ltd
293665,ARVIND FASHIONS LTD
200094,PNC INFRATECH LTD
100285,SPICEJET LTD
100472,EQ - SKF INDIA LTD.
100710,EQ - AKZO NOBEL INDIA LTD.
315602,EQ - SANOFI CONSUMER HEALTHCARE INDIA LTD
208365,EQ - ICICI SECURITIES LTD
132921,Adani Ports and Special Economic Zone Ltd
216156,LTIMindtree Ltd
303157,Rate Gain Travel Technologies Ltd
132689,PVR INOX Ltd
132735,R Systems International Ltd
210729,SIS Ltd
284289,Make My Trip Ltd (USD)
132349,Transport Corporation of India Ltd
217400,Star Health & Allied Insurance Limited
132808,Pearl Global Industries Limited
311742,DOMS Industries Limited
109496,ITD Cementation India Limited
105242,Dynamatic Technologies Limited
301603,Paras Defence and Space Technologies Limited
250958,Ideaforge Technology Limited
284232,Happiest Minds Technologies Limited
100459,Procter & Gamble Hygiene & Health Care Limited
274038,India Shelter Finance Corporation Ltd.
297629,Suven Pharmaceuticals Ltd.
221842,Creditaccess Grameen Ltd.
225154,Amber Enterprises India Ltd.
314700,P N Gadgil Jewellers Ltd.
131768,Polymedicure Ltd.
241214,PARADEEP PHOSPHATES LTD
274041,DR. AGARWALS HEALTH CARE LTD
200057,AFCONS INFRASTRUCTURE LTD
255331,TEGA INDUSTRIES LTD
274038,INDIA SHELTER FINANCE CORPORATION LTD
278701,FIVE-STAR BUSINESS FINANCE LTD
124372,ORCHID PHARMA LTD
254732,JUNIPER HOTELS LTD
109480,BERGER PAINTS INDIA LTD
303125,Le Travenues Technology Pvt. Ltd.
131431,Shakti Pumps (India) Ltd.
116030,Pakka Ltd.
302762,One Mobikwik Systems Pvt. Ltd.
316920,Renew Energy Global
104614,Sarda Energy and Minerals Limited
100187,AGI Greenpac Limited
130073,Sanghvi Movers Ltd
200067,D.B.Corp Limited
220000,BANK OF AMERICA CORP
237044,Berkshire Hathaway Inc
219105,JP Morgan Chase & Co
278077,Mastercard Incorporated
218183,Exxon Mobil Corporation Ltd
308933,Walmart Inc
218281,Procter & Gamble Co
295248,Home Depot Inc
298545,AbbVie Inc
248372,Philip Morris International Ord
302741,Unitedhealth Group Inc
218259,Oracle Corporation
221261,GE Aerospace
250896,Wells Fargo & Co
219469,International Business Machines Corp. IBM
294619,ABBOTT LABORATORIES
218132,Cheveron Corp
272601,MCDONALD'S CORPOPRATION
293119,ServiceNow Inc
272604,The Walt Disney Company
298325,AT&T Inc
219460,Accenture Plc-CL A
298400,Goldman Sachs Group Inc
253357,Verizon Communications Inc
298492,RTX Corporation
298480,Progressive Corp
218129,Caterpillar INC
272598,American Express Co
298500,S&P Global Inc
306142,Morgan Stanley
250278,THE BOEING CO
294352,Thermo Fisher Scientific Inc
278073,Charles Schwab Corp
298457,NextEra Energy Inc
278071,Blackrock Inc
298348,Citigroup Inc
278724,Union Pacific Ord
248555,PFIZER INC
298510,Stryker Corp
315152,GE Vernova Inc
218173,Deere & Co
238671,Lowes Cos Inc
298375,Eaton Corp PLC
220969,Danaher Corp
298337,Capital One Financial Corp
298443,Marsh & McLennan Cos Inc
218157,Chubb Ltd
298317,Amphenol Corp
298354,ConocoPhillips
284302,Medtronic PLC
278074,Cme Group Inc
267052,Intercontinental Exchange Inc
227683,Altria Group Inc
312388,Blackstone Inc
298438,Lockheed Martin Corp
298481,Prologis Inc
298314,American Tower Corp
298506,Southern Co/The
290172,BRISTOL MYERS SQUIBB ORD
298031,Trane Technologies Plc
298534,Welltower Inc
239633,FISERV INC COM
298371,Duke Energy Corp
227339,McKesson Corp.
306654,Elevance Health Inc
298323,Arthur J Gallagher & Co
298532,Waste Management Inc
309718,The Cigna Group
240762,Equinix Inc
298503,Sherwin-Williams Co/The
284640,TRANSDIGM GROUP INC
315996,KKR & Co Inc
284300,CVS Health Corp
246089,3M CO
298319,Aon plc
298542,Zoetis Inc
290397,Colgate-Palmolive Co
298453,Moody's Corp
272487,Williams Cos Inc/The
272602,NIKE Inc
272605,UNITED PARCEL SERVICES INC
242797,General Dynamics Corp
298454,Motorola Solutions Inc
298477,PNC Financial Services Group Inc
298408,Howmet Aerospace Inc
295642,HCA HEALTHCARE INC
277063,US Bancorp
298345,Chipotle Mexican Grill Inc
272486,EMERSON ELECTRIC CO
229887,Ecolab Inc
298420,Johnson Controls International PLC
218256,Northrop Grumman Co
298412,Illinois Tool Works Inc
298499,Royal Caribbean Cruises Ltd
237035,The Bank of New York Mellon Corporation
219474,Travelers Cos Inc/The
298305,Air Products & Chemicals Inc
221737,EOG Resources Inc
308930,Newmont Corporation
298404,Hilton Worldwide Holdings Inc
318770,Apollo Global Management Inc
298340,Carrier Global Corp
278723,Norfolk Southern Corp
298310,Allstate Corp/The
219075,Freeport Mcmoran Copper & Gold Inc
315561,Vistra Corp
298364,Digital Realty Trust Inc
248370,Kinder Morgan Inc
298496,Republic Services Inc
298521,Truist Financial Corp
241936,AFLAC INC
226598,Marathon Petroleum Corp
298488,Quanta Services Inc
246392,Cencora Inc
298313,American International Group Inc
238810,ONEOK Inc
298504,Simon Property Group Inc
298502,Sempra Energy
298329,Becton Dickinson and Co
298493,Realty Income Corp
298396,General Motors Co
298315,Ameriprise Financial Inc
298484,Public Storage
296973,Corteva Inc
235491,Fedex Corp
278080,WW Grainger Inc
298515,TE Connectivity plc
298424,Kimberly-Clark Corp
289305,Dominion Energy Inc
298475,Phillips 66
219158,Schlumberger Ltd
298525,United Rentals Inc
298377,Edwards Lifesciences Corp
298427,L3Harris Technologies Inc
311917,Kenvue Inc
298447,Metlife Inc
237498,Kroger Co
298359,Cummins Inc
298455,MSCI Inc
298358,Crown Castle Inc
298514,Target Corp
310153,Fair Isaac & Co Inc
298387,Fidelity National Information Services I
298316,AMETEK Inc
219196,Valero Energy Corporation Ltd
282026,FORD MOTOR CO
298483,Public Service Enterprise Group Inc
285588,Yum! Brands Inc
298356,Corning Inc
298468,Otis Worldwide Corp
298519,The Hartford Insurance Group Inc
276523,CARDINAL HEALTH INC
308104,PG&E Corporation
281587,CBRE Group Inc
298482,Prudential Financial Inc
219092,Hess Corp
298355,Consolidated Edison Inc
219946,ResMed Inc
298378,Entergy Corp
238673,Sysco Corp
293697,Rockwell Automation Inc
308476,Arch Capital Group Ltd
239631,Ebay Inc
238674,Vulcan Materials Co
283308,Dell Technologies Inc
295249,Nasdaq Inc
298535,Westinghouse Air Brake Technologies Corp
308105,Targa Resources Corp
298533,WEC Energy Group Inc
298395,Gartner Inc
298369,DR Horton Inc
240791,Martin Marietta Materials Inc
306705,VICI Properties Inc
308103,EQT Corporation
298022,Ingersoll Rand Inc
294047,Equifax Inc
298385,Extra Space Storage Inc
298304,Agilent Technologies Inc
301602,Monolithic Power Systems Inc
294046,WILLIS TOWERS WATSON PLC
298464,NRG Energy Inc
225192,Garmin Ltd
305521,Delta Air Lines Inc
298539,Xylem Inc/NY
298441,M&T Bank Corp
289306,General Mills Inc
298327,AvalonBay Communities Inc
298416,Iron Mountain Inc
298334,Broadridge Financial Solutions Inc
298370,DTE Energy Co
298409,Humana Inc
278697,Ventas Inc
298343,Centene Corp
298373,DuPont de Nemours Inc
225504,American WaterWorks Co Inc
223829,State Street Corp
267577,Constellation Brands Inc
219636,Occidental Petroleum Corporation
298423,Keysight Technologies Inc
298491,Raymond James Financial Inc
303830,Brown & Brown Inc
298311,Ameren Corp
308932,United Airlines Holdings Ord
251389,Tractor Supply Co
315994,GoDaddy Inc
221743,PPG Industries
219213,Nucor Corporation
298478,PPL Corp
298388,Fifth Third Bancorp
294351,INTERNATIONALPAPER CO
298360,Darden Restaurants Inc
312716,Veralto Corp
225221,Seagate Technology Holdings PLC
240766,SBA Communications Corp
298433,Lennar Corp
297501,Tyler Technologies Inc
298326,Atmos Energy Corp
318772,EXPAND ENERGY ORD
298367,Dover Corp
298339,Carnival Corp
298344,CenterPoint Energy Inc
298346,Church & Dwight Co Inc
298448,Mettler-Toledo International Inc
298509,STERIS PLC
298341,Cboe Global Markets Inc
298379,Equity Residential
295251,Fortive Corp
298384,Eversource Energy
289589,Hershey Co/The
298347,Cincinnati Financial Corp
287855,Iqvia Holdings
272501,HEWLETT PACKARD CO
299139,Teledyne Technologies Inc
219007,ARCHER-DANIELS-MIDLAND CO
304953,Insulet Corp
298410,Huntington Bancshares Inc
279209,Hewlett Packard Enterprise Co
314809,Corpay Inc
298544,WR Berkley Corp
298512,Synchrony Financial
272600,Kellogg Co
225228,VERISIGN INC COM
294646,Ulta Beauty Inc
298376,Edison International
298389,FirstEnergy Corp
298436,Live Nation Entertainment Inc
316380,Smurfit WestRock plc
298021,Dollar General Corp
298350,CMS Energy Corp
318251,Texas Pacific Land Corporation
298462,Northern Trust Corp
312714,Hubbell Inc
298465,NVR Inc
241937,T ROWE PRICE GROUP I
241480,Amcor PLC
315562,Labcorp Holdings Inc
267054,Waters Corp
225185,EXPEDIA INC
302168,PTC Inc
225209,NETAPP INC
312390,Super Micro Computer Inc
320068,Williams-Sonoma Inc
298362,Devon Energy Corp
298485,PulteGroup Inc
298507,Southwest Airlines Co
298413,International Flavors & Fragrances Inc
298368,Dow Inc
298495,Regions Financial Corp
298432,Leidos Holdings Inc
298489,Quest Diagnostics Inc
307790,Invitation Homes Inc
298537,Weyerhaeuser Co
298398,Global Payments Inc
298459,NiSource Inc
313512,Jabil Inc
298446,McCormick & Co Inc
285590,Zimmer Biomet Holdings Inc
298450,Mid-America Apartment Communities Inc
298380,Essex Property Trust Inc
225183,DOLLAR TREE INC
318771,Lennox International Inc
240768,WESTERN DIGITAL CORP COM
304101,Coterra Energy Ord
298349,Citizens Financial Group Inc
298397,Genuine Parts Co
301016,Trimble Inc
306704,Steel Dynamics Inc
304946,FactSet Research System Inc
298469,Packaging Corp of America
218197,HALLIBURTON CO
305838,Molina Healthcare
219066,First Solar Inc
219172,Snap-on Inc
308922,F5 Inc
298479,Principal Financial Group Inc
218270,Pentair PLC
308490,Domino's Pizza Inc
298513,Tapestry Inc
267049,Clorox Co/The
298498,Rollins Inc
246394,TYSON FOODS INC
306682,Deckers Outdoor Corp
294016,Ball Corp
298546,Alliant Energy Corp
298422,KeyCorp
218130,CF Industries Holdings Inc Ord Shs
298439,Loews Corp
225186,Expeditors International of Washington I
280756,ESTEE LAUDER CL A ORD
250894,Baxter International Inc
307789,Jacobs Solutions Inc
308477,Gen Digital Inc
298321,Aptiv PLC
298770,West Pharmaceutical Services Inc
298383,Evergy Inc
298382,Everest Group Ltd
298540,Zebra Technologies Corp
298440,Lyondellbasell Industries N.V.
298425,Kimco Realty Corp
298467,Omnicom Group Inc
298328,Avery Dennison Corp
298430,Las Vegas Sands Corp
284284,Hologic Inc
218212,IDEX CORP
279533,Cooper Companies Inc
298518,Textron Inc
298445,Masco Corp
298417,Jack Henry & Associates Inc
298330,Best Buy Co Inc
300138,Teradyne Inc
287673,Align Technology Inc
306139,Camden Property Trust
298522,UDR Inc
293412,Allegion plc
313510,Builders Firstsource Inc
298471,Paycom Software Inc
298402,Healthpeak Properties Inc
298419,JM Smucker Co/The
295041,FOX-Registered Shs-A
298421,Juniper Networks Inc
298494,Regency Centers Corp
305514,Nordson Corp
226607,The Mosaic Company Ltd
300389,Pool Corp
239634,Akamai Technologies Inc
280757,CH Robinson Worldwide Inc
298526,Universal Health Services Inc
278368,SKYWORKS SOLUTIONS INC COM
284970,J B Hunt Transport Services Inc
298490,Ralph Lauren Corp
310857,Revvity Inc
298352,Conagra Brands Inc
298407,Host Hotels & Resorts Inc
298308,Alexandria Real Estate Equities Inc
298768,News Corp
298437,LKQ Corp
320067,TKO Group Holdings
300692,Viatris Inc
304113,Incyte Corp
313069,Bunge Global SA
298324,Assurant Inc
298476,Pinnacle West Capital Corp
298399,Globe Life Inc
315145,Solventum Corp
298508,Stanley Black & Decker Inc
278072,Carmax Inc
304945,EPAM Systems Inc
298332,BXP Inc.
303831,Dayforce Inc
298452,Molson Coors Beverage Co
267578,EASTMAN CHEMICAL CO
299434,Moderna Inc
317493,Erie Indemnity Co
298406,Hormel Foods Corp
298547,Interpublic Group of Companies Inc
284286,HASBRO INC COM
225195,HENRY SCHEIN INC COM USD0.01
225021,Huntington Ingalls Industries Inc
298442,MarketAxess Holdings Inc
225234,WYNN RESORTS LTD
274579,WALGREENS BOOTS ALLIANCE INC WBA
298429,Lamb Weston Holdings Inc
279513,Norwegian Cruise Line Holdings Ltd
303392,Bio Techne Ord
298318,AO Smith Corp
301007,Match Group Inc
298386,Federal Realty Investment Trust
301947,Generac Holdings Inc
305515,Paramount Global Class B
298303,AES Corp/VA
298449,MGM Resorts International
302434,Charles River Laboratories International Inc
237037,Franklin Resources Inc
289304,The Campbell's Company
295040,FOX-Registered Shares-B
298307,Albemarle Corp
298414,Invesco Ltd
301945,Apa Corporation
298335,Brown-Forman Corp
298361,DaVita Inc
301946,Caesars Entertainment Inc.
301294,Enphase Energy Inc
298451,Mohawk Industries Inc
225211,News Corp
317492,Amentum Holdings Inc
311554,Johnson & Johnson
311553,RTX Corporation
278076,Discover Financial Services
298331,BorgWarner Inc
298517,Teleflex Inc
298342,Celanese Corp
225220,Sandisk Corporation
218185,FMC CORP
302986,Fino Payments Bank
100403,EQ - SUNDRAM FASTENERS LTD.
200515,EQ - ZF COMMERCIAL VEHICLE CONTROL SYSTEMS INDIA LTD
209165,EQ - SANDHAR TECHNOLOGIES LTD
218067,EQ - MAHINDRA LOGISTICS LTD.
209587,EQ - VRL LOGISTICS LTD
215216,EQ -CRAFTSMAN AUTOMATION LTD.
212793,EQ - CARRARO INDIA LTD
225998,EQ - TCI EXPRESS LTD
280362,EQ - RADIANT CASH MANAGEMENT SERVICES LTD
221720,DAM Capital Advisors Ltd
228974,360 ONE WAM Ltd
303180,PRUDENT CORPORATE ADVISORY SERVICES LTD
273557,Fusion Finance Ltd
320121,Fusion Finance Ltd
212793,Carraro India Ltd
100133,ESAB India Ltd
320053,Digitide Solutions Ltd
320052,Bluspring Enterprises Ltd
130037,Sree Jayalakshmi Autospin Limited
130005,The India Cements Limited
100495,ESCORTS KUBOTA LIMITED
100407,Swaraj Engines Ltd.
100830,Colgate Palmolive (India) Ltd
217842,Godrej Agrovet Ltd
221661,Aadhar Housing Finance Ltd
123838,Simplex Infrastructures Limited
102157,Mangalam Cement Limited
123618,Dredging Corporation of India Ltd.
305653,GMR Power and Urban Infra Limited
104341,Ravindra Energy Limited
109820,Huhtamaki India Limited
100690,GUJARAT STATE FERTILIZERS &CHEM LTD
124494,IPCA LABORATORIES LTD
131162,EMAMI LTD
215477,ENDURANCE TECHNOLOGIES LTD
305013,MOTHERSON SUMI WIRING INDIA LTD
106943,J.B.CHEMICALS & PHARMACEUTICALS LTD
100870,CASTROL INDIA LTD
132548,CENTURY PLYBOARDS (INDIA) LTD
105790,SCHAEFFLER (I) LTD
100674,SANOFI INDIA LTD
130517,RELAXO FOOTWEARS LTD
117385,Symphony Limited
211130,GNA Axles Ltd
242153,Eureka Forbes Ltd.
308764,Honasa Consumer Ltd.
100180,HDFC BANK LIMITED
132174,ICICI BANK LIMITED
100325,RELIANCE INDUSTRIES LIMITED
100209,INFOSYS LIMITED
132454,BHARTI AIRTEL LIMITED
100510,LARSEN & TOUBRO LIMITED
132540,TATA CONSULTANCY SERVICES LIMITED
132215,AXIS BANK LIMITED
100247,KOTAK MAHINDRA BANK LIMITED
100520,MAHINDRA & MAHINDRA LIMITED
100034,BAJAJ FINANCE LIMITED
100696,HINDUSTAN UNILEVER LIMITED
124715,SUN PHARMACEUTICAL INDUSTRIES LIMITED
132555,NTPC LIMITED
132281,HCL TECHNOLOGIES LIMITED
252306,ZOMATO LIMITED
132500,MARUTI SUZUKI INDIA LIMITED
100114,TITAN COMPANY LIMITED
132898,POWER GRID CORPORATION OF INDIA LIMITED
132538,ULTRATECH CEMENT LIMITED
100570,TATA MOTORS LIMITED
100470,TATA STEEL LIMITED
100251,TRENT LIMITED
100049,BHARAT ELECTRONICS LIMITED
100820,ASIAN PAINTS LIMITED
205198,BAJAJ FINSERV LIMITED
100300,GRASIM INDUSTRIES LIMITED
100228,JSW STEEL LIMITED
132755,TECH MAHINDRA LIMITED
100312,OIL & NATURAL GAS CORPORATION LIMITED
100440,HINDALCO INDUSTRIES LIMITED
132921,ADANI PORT & SPECIAL ECONOMIC ZONE LTD
200132,BAJAJ AUTO LIMITED
100087,CIPLA LIMITED
219300,COAL INDIA LIMITED
100790,NESTLE INDIA LIMITED
229365,JIO FINANCIAL SERVICES LIMITED
217389,HDFC LIFE INSURANCE COMPANY LIMITED
211385,SBI LIFE INSURANCE COMPANY LIMITED
105200,EICHER MOTORS LIMITED
100124,DR. REDDY'S LABORATORIES LIMITED
108869,APOLLO HOSPITALS ENTERPRISE LIMITED
107685,WIPRO LIMITED
112599,ADANI ENTERPRISES LIMITED
132187,INDUSIND BANK LIMITED
100182,HERO MOTOCORP LIMITED
100825,BRITANNIA INDUSTRIES LIMITED
100547,BHARAT PETROLEUM CORPORATION LIMITED
320845,Mahindra Lifespace Developers Ltd
256247,Kross Ltd.
314769,Ecos India Mobility & Hospitality Ltd.
302921,SJS Enterprises Ltd
132768,FIEM Industries Ltd
100008,Amara Raja Energy and Mobility Ltd.
302988,FSN E COMMERCE VENTURES LTD
235955,HOME FIRST FINANCE COMPANY INDIA LTD
208727,METRO BRANDS LTD
100680,PFIZER LTD
105533,WESTLIFE FOODWORLD LTD
294914,GO DIGIT GENERAL INSURANCE LTD
216147,NUVOCO VISTAS CORPORATION LTD
251791,APTUS VALUE HOUSING FINANCE INDIA LTD
132313,MAHINDRA LIFESPACE DEVELOPERS LTD
304549,SYRMA SGS TECHNOLOGY LTD
100249,KSB LTD
100038,Balrampur Chini Mills Ltd
302921,S.J.S. Enterprises Ltd
295732,Green Panel Industries Ltd
124558,Neuland Laboratories Ltd
223658,TD Power Systems Ltd
232353,RHI Magnesita India Ltd
123323,Kovai Medical Center & Hospital Ltd
100335,Birla Corporation Ltd
106943,JB Chemicals & Pharmaceuticals Ltd
109627,Hindustan Dorr Oliver Ltd @
122241,MM Forgings Ltd
295131,Sterling and Wilson Renewable Energy Ltd
100655,Garware Hi-Tech Films Ltd.
103960,Bharat Bijlee Ltd.
132720,Mahindra & Mahindra Financial Serv Ltd.
100125,EID Parry India Ltd.
132349,Transport Corporation Of India Ltd.
229820,Schneider Electric Infrastructure Ltd.
100459,Procter & Gamble Hygiene&HealthCare Ltd.
289858,Manorama Industries Ltd.
200025,Isgec Heavy Engineering Ltd.
223666,Dee Development Engineers Ltd.
306625,Concord Enviro Systems Ltd.
311741,JNK India Ltd.
256461,Divgi Torqtransfer Systems Ltd.
320649,MAHINDRA & MAH FIN SER RTS OFF 194 INR **
317106,Quality Power Electrical Equipments Ltd.
292711,Flair Writing Industries Ltd.
251390,NXP Semiconductors NV
287493,Veeva Systems Inc
296452,Microchip Technology Inc.
248555,Pfizer Inc
309345,GE HealthCare Technologies Inc
289304,Campbell Soup Co
277063,US Bancorp Inc
272604,Walt Disney
250278,Boeing Co
272602,Nike Inc
298304,Agilent Technologies Co Ltd
280756,Estee Lauder Cos Inc
306689,TRANSUNION
267577,Constellation Brands Inc
272605,United Parcel Service Inc
299137,Bio-Rad Laboratories Inc
225107,Amgen Inc
288163,Synopsys Inc
290172,Bristol-Myers Squibb Co
219126,Merck & Co Inc
313514,Manhattan Associates Inc
218256,Northrop Grumman Corp
294047,Equifax Inc.
225199,Lam Research Corporation
225194,Gilead Sciences Inc.
298445,Masco Corp.
237034,Applied Material (US)
239632,Autodesk
279537,Biogen Inc
288162,Cadence Design Systems Inc
300138,TERADYNE INC
225109,Comcast Corporation
218212,IDEX Corp
282023,Salesforce.Com Inc
219636,Occidental Petroleum Corp
224346,Qualcomm Inc.
219075,Freeport-McMoRan Inc
284302,Medtronic Plc
244684,ASML Holding NV-NY REG SHS
285589,Yum China Holdings Inc.
301013,Globant SA
267049,The Clorox Company
221174,Honeywell Internation India Pvt Ltd
300135,ETSY INC
298468,OTIS WORLDWIDE CORP
272486,Emerson Electric
308930,Newmont Corp
228974,360 ONE WAM Ltd.
275316,CarTrade Tech Ltd.
304549,Syrma SGS Technology Ltd.
132163,SAREGAMA India Ltd.
281585,BLS International Services Ltd.
294388,Ather Energy Pvt. Ltd. A**
220884,S H Kelkar and Company Ltd.
221720,DAM Capital Advisors Ltd.
117286,EQ - AUTOPAL INDUSTRIES LTD.
102452,EQ - SHREE VINDHYA PAPER MILLS LTD.
318797,Brookfield Corporation
300671,Alibaba Group Holding Limited
219185,Tencent Holdings Limited
224342,Amazon.com Inc
282037,Sony group
219159,Schneider Electric Se Ord
299147,SK Hynix Inc
315143,Contemporary Amperex Technology Co Limited
312312,Taiwan Semiconductor-Sp Adr
317635,VISHAL MEGA MART LTD
124200,VINATI ORGANICS LTD
273033,EQUITAS SMALL FINANCE BANK LTD
288401,ORIENT ELECTRIC LTD
122275,GE VERNOVA T&D INDIA LTD
316248,STANDARD GLASS LINING TECHNOLOGIES LTD
211130,GNA AXLES LTD
291807,SENCO GOLD LTD
232353,RHI MAGNESITA INDIA LTD
314345,CEIGALL INDIA LTD
223430,VEDANT FASHIONS LTD
317104,EMA Partners India Limited
312884,Gopal Snacks Limited
123323,Kovai Medical Center and Hospital Limited
106690,Unichem Laboratories Limited
232604,Medplus Health Services Limited
302166,Globus Medical Inc
225196,Illumina Inc
294619,Abbott Laboratories
315995,Grail Inc
235506,METROPOLIS HEALTHCARE LTD
303146,GO FASHION (INDIA) LTD
300790,TARC LTD
100040,ADITYA BIRLA REAL ESTATE LTD
131637,PRAVEG LTD
251791,Aptus Value Housing Finance India Ltd
304714,Aether Industries Ltd
307329,Blue Jet Healthcare Limited
100249,KSB Ltd
100126,EQ - PROCTOR & GAMBLE HEALTH LTD
295768,EQ CSB BANK LTD
100092,EQ - CRISIL LTD.
267543,EQ - GULF OIL LUBRICANTS INDIA LTD
207679,EQ - ADVANCED ENZYME TECHNOLOGIE LT
100413,EQ - THOMAS COOK [I] LTD.
221554,EQ - YATRA ONLINE LTD.
117174,EQ - HONEYWELL AUTOMATION INDIA LTD
209344,EQ - SUMITOMO CHEMICAL INDIA LTD
106285,EQ - BAYER CROPSCIENCE LTD.
209089,REPCO HOME FINANCE LTD
302986,FINO PAYMENTS BANK LTD
190003,KARUR VYSYA BANK LTD
287490,SBFC FINANCE LTD
208690,MOIL Ltd.
106655,Sudarshan Chemical Industries Ltd.
290269,Indiamart Intermesh Ltd
216369,NHPC Ltd
219700,Mazagon Dock Shipbuilders Ltd
100092,CRISIL Ltd
220350,L&T Finance Ltd
132259,Apar Industries Ltd
205474,SIV Industries Limited #
213978,Royal Indutries Limited #
123864,DSQ SOFTWARE #
206118,Western Paques (India) Limited #
